Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
104,500,242,0.484,0.117128,0.968,129,0.459577,0.949539,1,3.0,1.0
85,476,246,0.516807,0.133545,1.03361,115,0.50528,0.977696,1,6.0,2.0
4,6,0,0.0,0.0,0.0,410,0.671999,4.13766,1,347.0,2.0
80,302,112,0.370861,0.0687689,0.741722,95,0.478829,1.29113,1,53.0,9.0
158,1114,520,0.466786,0.108945,0.933573,297,0.61694,1.32168,1,29.0,18.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,1.0,1.0
39,151,75,0.496689,0.12335,0.993377,38,0.447164,0.900289,1,247.0,3.0
767,7468,2258,0.302357,0.0457098,0.604713,2605,0.876884,2.90016,1,28.0,6.0
6,20,10,0.5,0.125,1.0,5,0.640518,1.28104,1,81.0,6.0
642,9236,2842,0.307709,0.0473424,0.615418,3197,1.25577,4.08104,1,58.0,6.0
135,707,223,0.315417,0.049744,0.630835,242,0.629108,1.99453,1,2.0,1.0
221,1918,716,0.373306,0.0696785,0.746611,601,0.828383,2.21905,1,12.0,1.0
90,363,121,0.333333,0.0555556,0.666667,121,0.525193,1.57558,1,1.0,1.0
41,137,57,0.416058,0.0865523,0.832117,40,0.456592,1.09742,1,212.0,4.0
69,229,87,0.379913,0.0721668,0.759825,71,0.436041,1.14774,1,2.0,1.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,97.0,4.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,235.0,2.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,81.0,6.0
176,1749,1109,0.634077,0.201027,1.26815,320,0.560684,0.884253,1,13.0,1.0
39,145,65,0.448276,0.100476,0.896552,40,0.474533,1.05857,1,34.0,28.0
180,1064,410,0.385338,0.0742428,0.770677,327,0.600166,1.5575,1,28.0,10.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,38.0,10.0
2,2,0,0.0,0.0,0.0,1,0.642549,0.963823,1,1.0,1.0
124,636,244,0.383648,0.0735928,0.767296,196,0.56382,1.46963,1,3.0,1.0
38,135,57,0.422222,0.0891358,0.844444,39,0.481763,1.14102,1,86.0,2.0
311,2773,1087,0.391994,0.0768297,0.783988,843,0.787293,2.00843,1,90.0,13.0
65,238,68,0.285714,0.0408163,0.571429,85,0.550242,1.92585,1,3.0,1.0
97,505,145,0.287129,0.0412214,0.574257,180,0.686448,2.39073,1,1.0,1.0
67,225,75,0.333333,0.0555556,0.666667,75,0.4759,1.4277,1,369.0,2.0
84,481,217,0.451143,0.101765,0.902287,132,0.585885,1.29867,1,235.0,4.0
59,242,92,0.380165,0.0722628,0.760331,75,0.533257,1.4027,1,157.0,3.0
78,387,87,0.224806,0.0252689,0.449612,150,0.743158,3.30577,1,1.0,1.0
61,295,111,0.376271,0.07079,0.752542,92,0.61065,1.6229,1,74.0,10.0
17,60,26,0.433333,0.0938889,0.866667,17,0.562382,1.2978,1,7.0,1.0
71,324,150,0.462963,0.107167,0.925926,87,0.488082,1.05426,1,5.0,1.0
108,416,104,0.25,0.03125,0.5,156,0.551506,2.20602,1,1.0,1.0
56,190,78,0.410526,0.0842659,0.821053,56,0.438836,1.06896,1,1142.0,1.0
69,344,136,0.395349,0.0781504,0.790698,104,0.594209,1.503,1,10.0,7.0
5,14,6,0.428571,0.0918367,0.857143,4,0.698002,1.62867,1,5.0,1.0
2,2,0,0.0,0.0,0.0,2267,0.897047,3.41389,1,1.0,1.0
45,156,66,0.423077,0.089497,0.846154,45,0.45597,1.07775,1,226.0,5.0
51,193,79,0.409326,0.0837741,0.818653,57,0.489004,1.19466,1,172.0,3.0
187,883,241,0.272933,0.0372463,0.545866,321,0.582689,2.13491,1,237.0,4.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,49.0,7.0
56,185,61,0.32973,0.0543608,0.659459,62,0.488337,1.48102,1,81.0,27.0
61,225,101,0.448889,0.100751,0.897778,62,0.432107,0.962614,1,470.0,5.0
34,122,56,0.459016,0.105348,0.918033,33,0.465207,1.01349,1,226.0,3.0
156,1024,448,0.4375,0.0957031,0.875,288,0.613279,1.40178,1,19.0,17.0
63,232,52,0.224138,0.0251189,0.448276,90,0.603923,2.69442,1,449.0,2.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,654.0,1.0
63,199,33,0.165829,0.0137497,0.331658,83,0.573095,3.45593,1,165.0,3.0
447,4687,1263,0.269469,0.0363067,0.538937,1712,1.04334,3.87183,1,3.0,1.0
257,2315,1107,0.478186,0.114331,0.956371,604,0.698517,1.46076,1,60.0,13.0
53,225,109,0.484444,0.117343,0.968889,58,0.465244,0.960367,1,31.0,27.0
107,489,159,0.325153,0.0528624,0.650307,165,0.573402,1.76348,1,147.0,3.0
204,1366,602,0.440703,0.0971095,0.881406,382,0.597218,1.35515,1,4.0,1.0
17,42,8,0.190476,0.0181406,0.380952,17,0.616048,3.23425,1,90.0,13.0
190,1470,446,0.303401,0.0460262,0.606803,512,0.850795,2.80419,1,33.0,7.0
48,159,61,0.383648,0.0735928,0.767296,49,0.463721,1.20871,1,122.0,8.0
2,2,0,0.0,0.0,0.0,31,1.04659,8.2564,1,233.0,4.0
18,67,33,0.492537,0.121297,0.985075,17,0.517199,1.05007,1,11.0,2.0
21,103,43,0.417476,0.087143,0.834951,30,0.70973,1.70005,1,3.0,1.0
294,2852,242,0.0848527,0.00359999,0.169705,1305,1.28468,15.1402,1,533.0,1.0
114,542,218,0.402214,0.0808881,0.804428,162,0.519771,1.29227,1,24.0,23.0
97,564,244,0.432624,0.0935818,0.865248,160,0.599534,1.38581,1,92.0,5.0
47,170,58,0.341176,0.0582007,0.682353,56,0.534193,1.56574,1,1.0,1.0
1014,13607,2857,0.209965,0.0220427,0.419931,5375,1.28232,6.10727,1,77.0,10.0
657,5857,1327,0.226567,0.0256662,0.453133,2265,0.915017,4.03863,1,1.0,1.0
427,4755,1587,0.333754,0.0556958,0.667508,1584,1.00883,3.02266,1,1.0,1.0
56,303,153,0.50495,0.127488,1.0099,75,0.539721,1.06886,1,10.0,1.0
7,18,6,0.333333,0.0555556,0.666667,6,0.682834,2.0485,1,40.0,22.0
50,132,30,0.227273,0.0258264,0.454545,51,0.481002,2.11641,1,62.0,5.0
392,4100,1858,0.453171,0.102682,0.906341,1121,0.791549,1.74669,1,35.0,28.0
233,2262,958,0.423519,0.0896842,0.847038,652,0.83419,1.96966,1,24.0,21.0
158,885,361,0.40791,0.0831951,0.815819,262,0.562694,1.37946,1,34.0,21.0
127,518,134,0.258687,0.0334595,0.517375,192,0.556974,2.15308,1,30.0,9.0
274,2072,760,0.366795,0.0672694,0.733591,656,0.721918,1.96818,1,1.0,1.0
280,2854,1128,0.395235,0.0781053,0.79047,863,0.891965,2.2568,1,125.0,7.0
138,1271,583,0.458694,0.1052,0.917388,344,0.80304,1.75071,1,1.0,1.0
33,107,17,0.158879,0.0126212,0.317757,45,0.671946,4.22931,1,71.0,10.0
102,455,149,0.327473,0.0536191,0.654945,153,0.564332,1.72329,1,11.0,9.0
5,11,1,0.0909091,0.00413223,0.181818,5,0.960253,10.5628,1,1.0,1.0
63,262,132,0.503817,0.126916,1.00763,65,0.426641,0.846817,1,2.0,1.0
311,3441,1597,0.464109,0.107699,0.928219,922,0.838251,1.80615,1,21.0,11.0
40,170,90,0.529412,0.140138,1.05882,40,0.44834,0.846865,1,2.0,1.0
60,306,120,0.392157,0.0768935,0.784314,93,0.623561,1.59008,1,355.0,2.0
492,4219,979,0.232046,0.0269226,0.464091,1620,0.908274,3.91421,1,1.0,1.0
35,99,13,0.131313,0.00862157,0.262626,43,0.615629,4.68825,1,2.0,1.0
101,559,247,0.44186,0.0976203,0.883721,156,0.562185,1.27231,1,38.0,12.0
206,1592,490,0.307789,0.047367,0.615578,551,0.835354,2.71405,1,199.0,2.0
90,337,117,0.347181,0.0602673,0.694362,110,0.483545,1.39277,1,87.0,4.0
10,21,3,0.142857,0.0102041,0.285714,9,0.680674,4.76472,1,303.0,3.0
34,113,39,0.345133,0.0595583,0.690265,37,0.530051,1.53579,1,622.0,3.0
186,1342,426,0.317437,0.050383,0.634873,458,0.787264,2.48007,1,65.0,15.0
14,52,24,0.461538,0.106509,0.923077,14,0.582749,1.26262,1,3.0,1.0
4,11,5,0.454545,0.103306,0.909091,3,0.720189,1.58442,1,15.0,12.0
49,195,51,0.261538,0.0342012,0.523077,72,0.641644,2.45335,1,51.0,13.0
43,279,139,0.498208,0.124106,0.996416,70,0.665646,1.33608,1,111.0,4.0
2,2,0,0.0,0.0,0.0,1,0.830482,1.66096,1,2.0,1.0
3,11,7,0.636364,0.202479,1.27273,2,0.640168,1.00598,1,2.0,2.0
128,732,190,0.259563,0.0336864,0.519126,271,0.73911,2.84752,1,24.0,7.0
58,194,72,0.371134,0.0688702,0.742268,61,0.459709,1.23866,1,432.0,2.0
69,278,130,0.467626,0.109337,0.935252,74,0.438807,0.938372,1,139.0,2.0
2,2,0,0.0,0.0,0.0,1286,0.838786,4.14762,1,27.0,20.0
189,1540,524,0.34026,0.0578883,0.680519,508,0.843236,2.47821,1,208.0,2.0
57,244,80,0.327869,0.053749,0.655738,82,0.602581,1.83787,1,105.0,4.0
58,314,180,0.573248,0.164307,1.1465,67,0.462637,0.807045,1,1.0,1.0
2,2,0,0.0,0.0,0.0,3,0.622862,0.996578,1,845.0,3.0
94,391,121,0.309463,0.0478836,0.618926,135,0.55404,1.79033,1,1.0,1.0
6,10,0,0.0,0.0,0.0,6,0.74786,5.23502,1,157.0,1.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,41.0,8.0
82,267,33,0.123596,0.00763792,0.247191,117,0.588017,4.75759,1,2.0,2.0
48,197,93,0.472081,0.11143,0.944162,52,0.47215,1.00015,1,258.0,2.0
4,6,0,0.0,0.0,0.0,311,0.887532,2.18038,1,137.0,5.0
187,1153,337,0.292281,0.0427141,0.584562,408,0.712586,2.43802,1,175.0,6.0
270,2440,904,0.370492,0.0686321,0.740984,768,0.839716,2.26649,1,211.0,2.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,46.0,14.0
57,196,68,0.346939,0.0601833,0.693878,64,0.489826,1.41185,1,5.0,1.0
8,24,6,0.25,0.03125,0.5,9,0.815093,3.26037,1,278.0,2.0
521,7983,3177,0.397971,0.0791903,0.795941,2403,1.18198,2.97002,1,7.0,1.0
70,269,97,0.360595,0.0650143,0.72119,86,0.505636,1.40223,1,4.0,1.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,52.0,11.0
244,1869,473,0.253077,0.0320239,0.506153,698,0.874388,3.45503,1,118.0,4.0
146,671,243,0.362146,0.0655749,0.724292,214,0.518535,1.43184,1,39.0,9.0
1392,28985,11213,0.386855,0.0748285,0.773711,8886,1.43061,3.69804,1,210.0,3.0
72,275,113,0.410909,0.0844231,0.821818,81,0.461192,1.12237,1,110.0,7.0
4,11,5,0.454545,0.103306,0.909091,3,0.720189,1.58442,1,136.0,3.0
53,322,140,0.434783,0.094518,0.869565,91,0.684641,1.57467,1,52.0,7.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,25.0,19.0
5,8,0,0.0,0.0,0.0,68,0.644333,4.62748,1,8.0,5.0
22,76,34,0.447368,0.100069,0.894737,21,0.507517,1.13445,1,1.0,1.0
193,1323,569,0.430083,0.0924858,0.860166,377,0.625767,1.45499,1,32.0,25.0
127,599,169,0.282137,0.0398006,0.564274,215,0.609526,2.16039,1,76.0,3.0
124,829,359,0.433052,0.093767,0.866104,235,0.649349,1.49947,1,52.0,16.0
155,1000,402,0.402,0.080802,0.804,299,0.643011,1.59953,1,183.0,5.0
78,371,113,0.304582,0.0463852,0.609164,129,0.643677,2.11331,1,169.0,5.0
558,6805,1479,0.21734,0.0236184,0.43468,2663,1.24514,5.72898,1,16.0,11.0
462,2487,611,0.245678,0.0301787,0.491355,938,0.597908,2.43371,1,507.0,2.0
52,209,87,0.416268,0.0866395,0.832536,61,0.505605,1.21461,1,232.0,3.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,236.0,4.0
53,163,39,0.239264,0.0286236,0.478528,62,0.528803,2.21013,1,4.0,1.0
59,212,64,0.301887,0.0455678,0.603774,74,0.539147,1.78592,1,1.0,1.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,28.0,26.0
157,762,202,0.265092,0.0351368,0.530184,280,0.61883,2.3344,1,43.0,16.0
218,1133,347,0.306267,0.0468996,0.612533,393,0.590248,1.92724,1,2.0,1.0
528,6645,2417,0.363732,0.0661505,0.727464,2114,1.04743,2.87967,1,206.0,2.0
69,323,169,0.52322,0.136879,1.04644,77,0.44474,0.850006,1,6.0,1.0
467,3996,946,0.236737,0.0280221,0.473473,1525,0.906681,3.82991,1,32.0,24.0
2,2,0,0.0,0.0,0.0,51,0.561039,1.86163,1,27.0,27.0
6,13,3,0.230769,0.0266272,0.461538,5,0.748093,3.24174,1,262.0,3.0
2,2,0,0.0,0.0,0.0,131,0.566368,1.47673,1,145.0,4.0
51,243,115,0.473251,0.111983,0.946502,64,0.526031,1.11153,1,2.0,1.0
117,457,115,0.251641,0.0316616,0.503282,171,0.549468,2.18354,1,69.0,5.0
84,385,109,0.283117,0.0400776,0.566234,138,0.635421,2.24438,1,4.0,1.0
7,14,2,0.142857,0.0102041,0.285714,6,0.74786,5.23502,1,188.0,2.0
72,260,78,0.3,0.045,0.6,91,0.523355,1.74452,1,362.0,2.0
7,45,33,0.733333,0.268889,1.46667,6,0.518471,0.707006,1,1.0,1.0
82,284,84,0.295775,0.0437413,0.591549,100,0.497087,1.68063,1,63.0,14.0
47,169,63,0.372781,0.0694829,0.745562,53,0.506157,1.35779,1,520.0,1.0
2,2,0,0.0,0.0,0.0,665,0.781471,2.51373,1,152.0,6.0
38,146,68,0.465753,0.108463,0.931507,39,0.474191,1.01812,1,19.0,14.0
2,2,0,0.0,0.0,0.0,240,0.627319,3.31583,1,360.0,2.0
249,2295,1089,0.47451,0.11258,0.94902,603,0.720572,1.51856,1,234.0,2.0
104,624,228,0.365385,0.066753,0.730769,198,0.681116,1.86411,1,53.0,6.0
86,620,312,0.503226,0.126618,1.00645,154,0.641277,1.27433,1,291.0,5.0
3,20,16,0.8,0.32,1.6,2,0.512415,0.640518,1,196.0,4.0
85,302,100,0.331126,0.0548222,0.662252,101,0.479126,1.44696,1,11.0,1.0
129,730,218,0.29863,0.04459,0.59726,256,0.693075,2.32085,1,43.0,20.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,56.0,5.0
3,4,0,0.0,0.0,0.0,36,0.448321,0.873045,1,17.0,14.0
2,2,0,0.0,0.0,0.0,1,0.715338,1.19223,1,82.0,6.0
510,4029,1247,0.309506,0.047897,0.619012,1391,0.756533,2.44432,1,179.0,5.0
6,15,5,0.333333,0.0555556,0.666667,5,0.708562,2.12569,1,2.0,2.0
58,246,114,0.463415,0.107377,0.926829,66,0.475936,1.02702,1,61.0,15.0
66,223,81,0.363229,0.0659675,0.726457,71,0.4581,1.26119,1,69.0,5.0
58,224,96,0.428571,0.0918367,0.857143,64,0.469503,1.09551,1,1.0,1.0
108,562,198,0.352313,0.0620623,0.704626,182,0.612853,1.73951,1,209.0,4.0
5,8,0,0.0,0.0,0.0,1,0.830482,1.66096,1,16.0,12.0
140,974,402,0.412731,0.0851734,0.825462,286,0.683559,1.65619,1,1.0,1.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,148.0,3.0
6,16,6,0.375,0.0703125,0.75,5,0.692068,1.84552,1,286.0,3.0
620,7057,2049,0.29035,0.0421516,0.5807,2504,1.04939,3.61423,1,1.0,1.0
67,239,85,0.355649,0.0632429,0.711297,77,0.483205,1.35866,1,40.0,11.0
3,6,2,0.333333,0.0555556,0.666667,2,0.856731,2.57019,1,76.0,10.0
63,243,71,0.292181,0.0426849,0.584362,86,0.572215,1.95843,1,21.0,17.0
124,874,468,0.535469,0.143364,1.07094,203,0.55655,1.03937,1,506.0,2.0
2,5,3,0.6,0.18,1.2,1,0.715338,1.19223,1,247.0,5.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,113.0,10.0
104,474,182,0.383966,0.073715,0.767932,146,0.52465,1.3664,1,27.0,7.0
8,17,3,0.176471,0.0155709,0.352941,7,0.711123,4.02969,1,188.0,4.0
15,44,14,0.318182,0.0506198,0.636364,15,0.608475,1.91235,1,202.0,4.0
151,825,299,0.362424,0.0656757,0.724848,263,0.597205,1.64781,1,386.0,3.0
118,851,351,0.412456,0.0850599,0.824912,250,0.723104,1.75317,1,169.0,4.0
58,285,159,0.557895,0.155623,1.11579,63,0.442475,0.793115,1,221.0,4.0
89,543,295,0.543278,0.147576,1.08656,124,0.509455,0.937743,1,1.0,1.0
324,2223,641,0.288349,0.0415726,0.576698,791,0.72943,2.52968,1,48.0,17.0
157,1283,639,0.498051,0.124028,0.996103,322,0.659847,1.32486,1,2.0,2.0
2,2,0,0.0,0.0,0.0,18,0.599682,11.394,1,31.0,28.0
344,3116,1388,0.445443,0.0992097,0.890886,864,0.718923,1.61395,1,2.0,1.0
313,2666,1016,0.381095,0.0726168,0.762191,825,0.769378,2.01886,1,17.0,14.0
239,1879,305,0.16232,0.013174,0.324641,787,1.00579,6.19633,1,788.0,1.0
307,3100,1446,0.466452,0.108789,0.932903,827,0.771565,1.65411,1,2.0,1.0
75,308,112,0.363636,0.0661157,0.727273,98,0.525071,1.44395,1,47.0,16.0
62,379,223,0.588391,0.173102,1.17678,78,0.487879,0.829176,1,272.0,2.0
371,2888,1190,0.41205,0.0848925,0.8241,849,0.661276,1.60484,1,3.0,1.0
51,248,88,0.354839,0.0629553,0.709677,80,0.655109,1.84622,1,34.0,29.0
91,396,146,0.368687,0.067965,0.737374,125,0.528787,1.43424,1,1.0,1.0
288,2852,1258,0.441094,0.0972819,0.882188,797,0.800938,1.8158,1,43.0,23.0
4,6,0,0.0,0.0,0.0,67,0.451976,0.992733,1,212.0,3.0
45,149,45,0.302013,0.0456061,0.604027,52,0.531733,1.76063,1,5.0,2.0
280,2910,1438,0.494158,0.122096,0.988316,736,0.758849,1.53564,1,85.0,2.0
60,427,213,0.498829,0.124415,0.997658,107,0.677963,1.35911,1,77.0,6.0
2,2,0,0.0,0.0,0.0,52,0.492679,1.04363,1,13.0,12.0
936,12771,5597,0.438259,0.0960353,0.876517,3587,0.933282,2.12952,1,226.0,5.0
31,95,33,0.347368,0.0603324,0.694737,31,0.505632,1.45561,1,34.0,13.0
333,2220,746,0.336036,0.0564601,0.672072,737,0.661381,1.96818,1,16.0,6.0
148,1135,335,0.295154,0.043558,0.590308,400,0.884683,2.99736,1,1.0,1.0
67,247,95,0.384615,0.0739645,0.769231,76,0.474079,1.23261,1,3.0,2.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,2.0,1.0
369,4451,1919,0.431139,0.0929404,0.862278,1266,0.940368,2.18113,1,656.0,1.0
165,1018,332,0.32613,0.0531803,0.652259,343,0.691144,2.11923,1,10.0,8.0
69,214,70,0.327103,0.0534981,0.654206,72,0.447765,1.36888,1,202.0,2.0
152,825,301,0.364848,0.0665572,0.729697,262,0.591021,1.61991,1,990.0,1.0
73,323,131,0.405573,0.0822446,0.811146,96,0.524098,1.29224,1,108.0,6.0
4,9,3,0.333333,0.0555556,0.666667,3,0.785964,2.35789,1,57.0,12.0
639,7691,1869,0.243011,0.0295272,0.486023,2911,1.1723,4.82407,1,1.0,1.0
159,1094,536,0.489945,0.120023,0.97989,279,0.577396,1.17849,1,204.0,4.0
184,884,260,0.294118,0.0432526,0.588235,312,0.575489,1.95666,1,124.0,6.0
87,383,99,0.258486,0.0334074,0.516971,142,0.631846,2.44441,1,2.0,1.0
54,199,85,0.427136,0.0912224,0.854271,57,0.459166,1.07499,1,170.0,8.0
55,260,142,0.546154,0.149142,1.09231,59,0.444198,0.813321,1,133.0,4.0
74,303,107,0.353135,0.0623523,0.706271,98,0.533691,1.51129,1,525.0,1.0
101,809,409,0.505562,0.127797,1.01112,200,0.68096,1.34694,1,465.0,2.0
93,471,193,0.409766,0.0839543,0.819533,139,0.559152,1.36456,1,4.0,1.0
111,452,158,0.349558,0.0610952,0.699115,147,0.498778,1.42688,1,3.0,1.0
172,1379,639,0.463379,0.10736,0.926759,370,0.685179,1.47866,1,38.0,25.0
38,136,50,0.367647,0.0675822,0.735294,43,0.530377,1.44262,1,225.0,4.0
5,8,0,0.0,0.0,0.0,906,0.697145,4.02142,1,311.0,2.0
670,6898,2146,0.311105,0.0483931,0.622209,2376,0.923815,2.96947,1,13.0,1.0
629,8734,2780,0.318296,0.0506563,0.636593,2977,1.20088,3.77282,1,139.0,2.0
48,170,66,0.388235,0.0753633,0.776471,52,0.485702,1.25105,1,1.0,1.0
183,1868,758,0.405782,0.0823293,0.811563,555,0.927067,2.28465,1,1.0,1.0
3,4,0,0.0,0.0,0.0,225,0.692034,2.75439,1,2.0,1.0
54,233,107,0.459227,0.105445,0.918455,63,0.492814,1.07314,1,44.0,18.0
38,158,84,0.531646,0.141324,1.06329,37,0.442854,0.832987,1,111.0,8.0
86,330,132,0.4,0.08,0.8,99,0.45708,1.1427,1,70.0,13.0
57,258,108,0.418605,0.0876149,0.837209,75,0.545604,1.30339,1,368.0,2.0
267,2160,966,0.447222,0.100004,0.894444,597,0.670561,1.49939,1,2.0,1.0
394,6201,1359,0.219158,0.0240152,0.438316,2421,1.62023,7.39298,1,292.0,2.0
47,248,120,0.483871,0.117066,0.967742,64,0.568691,1.17529,1,434.0,1.0
118,745,267,0.358389,0.0642214,0.716779,239,0.705193,1.96767,1,86.0,6.0
356,2587,681,0.263239,0.0346475,0.526479,953,0.784391,2.97976,1,2.0,1.0
31,116,26,0.224138,0.0251189,0.448276,45,0.703145,3.13711,1,605.0,1.0
498,7800,3460,0.44359,0.0983859,0.887179,2170,1.11956,2.52386,1,5.0,3.0
108,472,190,0.402542,0.0810202,0.805085,141,0.488251,1.21292,1,1.0,1.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,1.0,1.0
169,1011,437,0.432245,0.093418,0.864491,287,0.56518,1.30754,1,1.0,1.0
729,6061,1921,0.316944,0.0502269,0.633889,2070,0.750687,2.36851,1,37.0,13.0
30,113,33,0.292035,0.0426423,0.584071,40,0.649431,2.22381,1,198.0,6.0
5,11,3,0.272727,0.0371901,0.545455,4,0.768202,2.81674,1,107.0,2.0
733,9670,3266,0.337746,0.057036,0.675491,3202,1.09608,3.24529,1,19.0,6.0
63,221,95,0.429864,0.0923916,0.859729,63,0.42655,0.992289,1,180.0,6.0
114,652,212,0.325153,0.0528624,0.650307,220,0.685734,2.10895,1,71.0,5.0
129,741,335,0.452092,0.102193,0.904184,203,0.548343,1.2129,1,145.0,4.0
171,1021,383,0.375122,0.0703584,0.750245,319,0.619967,1.65271,1,6.0,2.0
93,617,345,0.559157,0.156328,1.11831,136,0.524092,0.937289,1,54.0,6.0
354,3644,1448,0.397366,0.0789497,0.794731,1098,0.870877,2.19163,1,242.0,3.0
35,113,25,0.221239,0.0244733,0.442478,44,0.612321,2.76769,1,29.0,5.0
186,913,233,0.255203,0.0325642,0.510405,340,0.617455,2.41947,1,108.0,7.0
88,450,208,0.462222,0.106825,0.924444,121,0.51824,1.12119,1,19.0,17.0
228,1137,309,0.271768,0.0369289,0.543536,414,0.594219,2.18649,1,27.0,9.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,42.0,10.0
145,620,204,0.329032,0.0541311,0.658065,208,0.513711,1.56128,1,132.0,3.0
59,173,45,0.260116,0.0338301,0.520231,64,0.484684,1.86334,1,569.0,2.0
82,355,157,0.442254,0.0977941,0.884507,99,0.473415,1.07046,1,297.0,3.0
206,1563,623,0.398592,0.079438,0.797185,470,0.714334,1.79214,1,74.0,3.0
109,464,146,0.314655,0.0495039,0.62931,159,0.547049,1.73857,1,1.0,1.0
94,277,65,0.234657,0.027532,0.469314,106,0.461686,1.96749,1,78.0,6.0
210,1302,520,0.399386,0.0797544,0.798771,391,0.597797,1.49679,1,3.0,1.0
2,2,0,0.0,0.0,0.0,136,0.564522,1.45725,1,65.0,18.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,1.0,1.0
76,364,174,0.478022,0.114253,0.956044,95,0.488071,1.02102,1,6.0,1.0
137,823,325,0.394897,0.0779717,0.789793,249,0.62342,1.57869,1,13.0,11.0
60,206,32,0.15534,0.0120652,0.31068,87,0.626657,4.0341,1,6.0,1.0
94,363,73,0.201102,0.020221,0.402204,145,0.602582,2.9964,1,347.0,3.0
77,719,461,0.641168,0.205548,1.28234,129,0.586449,0.914656,1,90.0,2.0
185,1022,236,0.23092,0.026662,0.46184,393,0.705884,3.05684,1,4.0,4.0
3,9,5,0.555556,0.154321,1.11111,2,0.698634,1.25754,1,32.0,10.0
334,2115,825,0.390071,0.0760777,0.780142,645,0.580739,1.4888,1,141.0,4.0
49,432,228,0.527778,0.139275,1.05556,102,0.789848,1.49655,1,2.0,1.0
41,222,104,0.468468,0.109731,0.936937,59,0.613303,1.30917,1,7.0,1.0
62,286,134,0.468531,0.109761,0.937063,76,0.499032,1.0651,1,3.0,1.0
68,269,71,0.263941,0.0348323,0.527881,99,0.59919,2.27017,1,477.0,4.0
223,1304,380,0.291411,0.0424602,0.582822,462,0.665029,2.2821,1,98.0,4.0
71,452,216,0.477876,0.114183,0.955752,118,0.625945,1.30985,1,108.0,4.0
52,200,56,0.28,0.0392,0.56,72,0.601737,2.14906,1,18.0,16.0
2,2,0,0.0,0.0,0.0,65,0.466015,0.95458,1,542.0,1.0
40,151,71,0.470199,0.110543,0.940397,40,0.458931,0.976036,1,3.0,1.0
130,1175,563,0.479149,0.114792,0.958298,306,0.766716,1.60016,1,67.0,10.0
264,1492,334,0.223861,0.0250568,0.447721,579,0.691034,3.08689,1,535.0,1.0
70,360,162,0.45,0.10125,0.9,99,0.553254,1.22945,1,32.0,10.0
42,154,64,0.415584,0.0863552,0.831169,45,0.489791,1.17856,1,1.0,1.0
37,96,20,0.208333,0.0217014,0.416667,38,0.518106,2.48691,1,57.0,9.0
191,2034,1064,0.523107,0.136821,1.04621,485,0.767533,1.46726,1,108.0,5.0
3,4,0,0.0,0.0,0.0,582,0.626079,1.72526,1,235.0,3.0
45,172,50,0.290698,0.0422526,0.581395,61,0.606369,2.08591,1,45.0,8.0
3,4,0,0.0,0.0,0.0,1,0.830482,1.66096,1,132.0,1.0
158,627,135,0.215311,0.0231794,0.430622,246,0.556601,2.5851,1,44.0,2.0
2,2,0,0.0,0.0,0.0,28,0.528739,3.2205,1,265.0,1.0
5,15,7,0.466667,0.108889,0.933333,4,0.680219,1.45761,1,122.0,7.0
56,192,82,0.427083,0.0912001,0.854167,55,0.430142,1.00716,1,36.0,4.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,50.0,14.0
11,27,7,0.259259,0.0336077,0.518519,10,0.635122,2.44976,1,3.0,1.0
2,2,0,0.0,0.0,0.0,43,0.718725,1.93069,1,4.0,1.0
240,1300,338,0.26,0.0338,0.52,481,0.643611,2.47543,1,32.0,32.0
185,889,283,0.318335,0.0506687,0.63667,303,0.555406,1.74472,1,3.0,1.0
25,70,22,0.314286,0.0493878,0.628571,24,0.520298,1.65549,1,3.0,2.0
481,4364,1736,0.3978,0.0791225,0.7956,1314,0.750521,1.88668,1,248.0,1.0
3,8,4,0.5,0.125,1.0,2,0.738206,1.47641,1,1.0,1.0
